10.00 	1.0000 
10.10 	1.0000 
10.20 	1.0000 
10.30 	1.0000 
10.40 	1.0000 
10.50 	0.9999 
10.60 	0.9997 
10.70 	0.9988 
10.80 	0.9963 
10.90 	0.9908 
11.00 	0.9790 
11.10 	0.9570 
11.20 	0.9217 
11.30 	0.8710 
11.40 	0.8119 
11.50 	0.7392 
11.60 	0.6636 
11.70 	0.5827 
11.80 	0.4991 
11.90 	0.4207 
12.00 	0.3536 
12.10 	0.2882 
12.20 	0.2356 
12.30 	0.1914 
12.40 	0.1540 
12.50 	0.1223 
12.60 	0.0980 
12.70 	0.0765 
12.80 	0.0594 
12.90 	0.0469 
13.00 	0.0356 
13.10 	0.0278 
13.20 	0.0211 
13.30 	0.0161 
13.40 	0.0121 
13.50 	0.0091 
13.60 	0.0068 
13.70 	0.0049 
13.80 	0.0039 
13.90 	0.0028 
14.00 	0.0018 
14.10 	0.0014 
14.20 	0.0012 
14.30 	0.0007 
14.40 	0.0003 
14.50 	0.0002 
14.60 	0.0002 
14.70 	0.0002 
