4.00 	1.0000 
4.10 	1.0000 
4.20 	1.0000 
4.30 	1.0000 
4.40 	1.0000 
4.50 	1.0000 
4.60 	0.9997 
4.70 	0.9990 
4.80 	0.9959 
4.90 	0.9886 
5.00 	0.9634 
5.10 	0.9271 
5.20 	0.8704 
5.30 	0.7971 
5.40 	0.7120 
5.50 	0.6184 
5.60 	0.5249 
5.70 	0.4329 
5.80 	0.3480 
5.90 	0.2773 
6.00 	0.2199 
6.10 	0.1704 
6.20 	0.1319 
6.30 	0.0991 
6.40 	0.0758 
6.50 	0.0570 
6.60 	0.0421 
6.70 	0.0304 
6.80 	0.0230 
6.90 	0.0169 
7.00 	0.0121 
7.10 	0.0095 
7.20 	0.0061 
7.30 	0.0051 
7.40 	0.0033 
7.50 	0.0024 
7.60 	0.0017 
7.70 	0.0013 
7.80 	0.0008 
7.90 	0.0006 
8.00 	0.0004 
8.10 	0.0003 
8.20 	0.0002 
8.30 	0.0001 
8.40 	0.0001 
