15.00 	1.0000 
15.10 	1.0000 
15.20 	1.0000 
15.30 	1.0000 
15.40 	1.0000 
15.50 	1.0000 
15.60 	1.0000 
15.70 	1.0000 
15.80 	0.9999 
15.90 	0.9995 
16.00 	0.9981 
16.10 	0.9947 
16.20 	0.9876 
16.30 	0.9764 
16.40 	0.9575 
16.50 	0.9276 
16.60 	0.8883 
16.70 	0.8377 
16.80 	0.7801 
16.90 	0.7164 
17.00 	0.6465 
17.10 	0.5785 
17.20 	0.5123 
17.30 	0.4437 
17.40 	0.3843 
17.50 	0.3315 
17.60 	0.2798 
17.70 	0.2341 
17.80 	0.1980 
17.90 	0.1643 
18.00 	0.1343 
18.10 	0.1137 
18.20 	0.0901 
18.30 	0.0732 
18.40 	0.0593 
18.50 	0.0467 
18.60 	0.0373 
18.70 	0.0300 
18.80 	0.0236 
18.90 	0.0183 
19.00 	0.0145 
19.10 	0.0118 
19.20 	0.0085 
19.30 	0.0072 
19.40 	0.0056 
19.50 	0.0042 
19.60 	0.0031 
19.70 	0.0022 
19.80 	0.0019 
19.90 	0.0013 
20.00 	0.0007 
20.10 	0.0005 
20.20 	0.0005 
20.30 	0.0004 
20.40 	0.0002 
20.50 	0.0002 
20.60 	0.0001 
