16.00 	1.0000 
16.10 	1.0000 
16.20 	1.0000 
16.30 	1.0000 
16.40 	1.0000 
16.50 	1.0000 
16.60 	1.0000 
16.70 	1.0000 
16.80 	1.0000 
16.90 	0.9999 
17.00 	0.9997 
17.10 	0.9980 
17.20 	0.9896 
17.30 	0.9637 
17.40 	0.9016 
17.50 	0.7944 
17.60 	0.6429 
17.70 	0.4670 
17.80 	0.3079 
17.90 	0.1796 
18.00 	0.0999 
18.10 	0.0516 
18.20 	0.0253 
18.30 	0.0113 
18.40 	0.0057 
18.50 	0.0027 
18.60 	0.0012 
18.70 	0.0006 
18.80 	0.0005 
18.90 	0.0002 
19.00 	0.0002 
