21.00 	1.0000 
21.10 	1.0000 
21.20 	1.0000 
21.30 	1.0000 
21.40 	1.0000 
21.50 	1.0000 
21.60 	1.0000 
21.70 	1.0000 
21.80 	1.0000 
21.90 	1.0000 
22.00 	1.0000 
22.10 	1.0000 
22.20 	1.0000 
22.30 	1.0000 
22.40 	1.0000 
22.50 	1.0000 
22.60 	0.9998 
22.70 	0.9996 
22.80 	0.9986 
22.90 	0.9958 
23.00 	0.9895 
23.10 	0.9791 
23.20 	0.9610 
23.30 	0.9379 
23.40 	0.9022 
23.50 	0.8594 
23.60 	0.8046 
23.70 	0.7508 
23.80 	0.6859 
23.90 	0.6240 
24.00 	0.5574 
24.10 	0.4910 
24.20 	0.4293 
24.30 	0.3709 
24.40 	0.3158 
24.50 	0.2731 
24.60 	0.2256 
24.70 	0.1918 
24.80 	0.1619 
24.90 	0.1329 
25.00 	0.1101 
25.10 	0.0925 
25.20 	0.0730 
25.30 	0.0597 
25.40 	0.0513 
25.50 	0.0422 
25.60 	0.0321 
25.70 	0.0258 
25.80 	0.0207 
25.90 	0.0151 
26.00 	0.0106 
26.10 	0.0089 
26.20 	0.0067 
26.30 	0.0054 
26.40 	0.0039 
26.50 	0.0031 
26.60 	0.0023 
26.70 	0.0019 
26.80 	0.0014 
26.90 	0.0009 
27.00 	0.0004 
27.10 	0.0006 
27.20 	0.0005 
27.30 	0.0003 
27.40 	0.0003 
