6.00 	1.0000 
6.10 	1.0000 
6.20 	0.9999 
6.30 	0.9999 
6.40 	0.9999 
6.50 	0.9998 
6.60 	0.9998 
6.70 	0.9998 
6.80 	0.9999 
6.90 	0.9999 
7.00 	1.0000 
7.10 	1.0000 
7.20 	0.9999 
7.30 	0.9998 
7.40 	0.9996 
7.50 	0.9994 
7.60 	0.9990 
7.70 	0.9983 
7.80 	0.9971 
7.90 	0.9956 
8.00 	0.9933 
8.10 	0.9900 
8.20 	0.9858 
8.30 	0.9790 
8.40 	0.9713 
8.50 	0.9602 
8.60 	0.9470 
8.70 	0.9293 
8.80 	0.9096 
8.90 	0.8854 
9.00 	0.8542 
9.10 	0.8213 
9.20 	0.7850 
9.30 	0.7422 
9.40 	0.6969 
9.50 	0.6510 
9.60 	0.5990 
9.70 	0.5488 
9.80 	0.4984 
9.90 	0.4492 
10.00 	0.3988 
10.10 	0.3536 
10.20 	0.3087 
10.30 	0.2694 
10.40 	0.2311 
10.50 	0.1982 
10.60 	0.1675 
10.70 	0.1411 
10.80 	0.1189 
10.90 	0.0986 
11.00 	0.0806 
11.10 	0.0659 
11.20 	0.0541 
11.30 	0.0434 
11.40 	0.0359 
11.50 	0.0290 
11.60 	0.0229 
11.70 	0.0188 
11.80 	0.0149 
11.90 	0.0121 
12.00 	0.0092 
12.10 	0.0073 
12.20 	0.0062 
12.30 	0.0045 
12.40 	0.0034 
12.50 	0.0029 
12.60 	0.0019 
12.70 	0.0015 
12.80 	0.0011 
12.90 	0.0008 
13.00 	0.0006 
13.10 	0.0005 
13.20 	0.0003 
13.30 	0.0002 
13.40 	0.0002 
13.50 	0.0001 
13.60 	0.0001 
13.70 	0.0001 
13.80 	0.0001 
13.90 	0.0001 
14.00 	0.0000 
