1.00 	1.0000 
1.10 	0.9998 
1.20 	0.9996 
1.30 	0.9994 
1.40 	0.9991 
1.50 	0.9994 
1.60 	0.9991 
1.70 	0.9990 
1.80 	0.9986 
1.90 	0.9982 
2.00 	0.9980 
2.10 	0.9975 
2.20 	0.9961 
2.30 	0.9945 
2.40 	0.9908 
2.50 	0.9854 
2.60 	0.9783 
2.70 	0.9684 
2.80 	0.9539 
2.90 	0.9355 
3.00 	0.9131 
3.10 	0.8844 
3.20 	0.8501 
3.30 	0.8106 
3.40 	0.7655 
3.50 	0.7153 
3.60 	0.6637 
3.70 	0.6085 
3.80 	0.5528 
3.90 	0.4962 
4.00 	0.4386 
4.10 	0.3811 
4.20 	0.3274 
4.30 	0.2781 
4.40 	0.2349 
4.50 	0.1958 
4.60 	0.1637 
4.70 	0.1347 
4.80 	0.1118 
4.90 	0.0887 
5.00 	0.0730 
5.10 	0.0576 
5.20 	0.0452 
5.30 	0.0360 
5.40 	0.0276 
5.50 	0.0209 
5.60 	0.0162 
5.70 	0.0125 
5.80 	0.0099 
5.90 	0.0071 
6.00 	0.0052 
6.10 	0.0039 
6.20 	0.0029 
6.30 	0.0022 
6.40 	0.0015 
6.50 	0.0009 
6.60 	0.0008 
6.70 	0.0006 
6.80 	0.0004 
6.90 	0.0003 
7.00 	0.0002 
7.10 	0.0002 
7.20 	0.0001 
7.30 	0.0001 
7.40 	0.0000 
7.50 	0.0000 
