16.00 	1.0000 
16.10 	1.0000 
16.20 	0.9999 
16.30 	0.9999 
16.40 	0.9998 
16.50 	0.9997 
16.60 	0.9996 
16.70 	0.9996 
16.80 	0.9994 
16.90 	0.9992 
17.00 	0.9990 
17.10 	0.9987 
17.20 	0.9982 
17.30 	0.9974 
17.40 	0.9961 
17.50 	0.9943 
17.60 	0.9920 
17.70 	0.9886 
17.80 	0.9843 
17.90 	0.9790 
18.00 	0.9671 
18.10 	0.9599 
18.20 	0.9467 
18.30 	0.9360 
18.40 	0.9213 
18.50 	0.9030 
18.60 	0.8848 
18.70 	0.8627 
18.80 	0.8365 
18.90 	0.8083 
19.00 	0.7783 
19.10 	0.7475 
19.20 	0.7100 
19.30 	0.6714 
19.40 	0.6344 
19.50 	0.5953 
19.60 	0.5558 
19.70 	0.5172 
19.80 	0.4794 
19.90 	0.4405 
20.00 	0.3995 
20.10 	0.3653 
20.20 	0.3309 
20.30 	0.2996 
20.40 	0.2682 
20.50 	0.2394 
20.60 	0.2114 
20.70 	0.1845 
20.80 	0.1622 
20.90 	0.1432 
21.00 	0.1242 
21.10 	0.1078 
21.20 	0.0940 
21.30 	0.0806 
21.40 	0.0706 
21.50 	0.0612 
21.60 	0.0519 
21.70 	0.0447 
21.80 	0.0386 
21.90 	0.0327 
22.00 	0.0283 
22.10 	0.0233 
22.20 	0.0197 
22.30 	0.0171 
22.40 	0.0148 
22.50 	0.0123 
22.60 	0.0102 
22.70 	0.0089 
22.80 	0.0069 
22.90 	0.0062 
23.00 	0.0053 
23.10 	0.0044 
23.20 	0.0034 
23.30 	0.0032 
23.40 	0.0027 
23.50 	0.0019 
23.60 	0.0017 
23.70 	0.0016 
23.80 	0.0014 
23.90 	0.0011 
24.00 	0.0007 
24.10 	0.0007 
24.20 	0.0007 
24.30 	0.0001 
24.40 	0.0003 
24.50 	0.0005 
